30.826,42.458,44.167,47.079
53.706,49.486,49.704,50.07
32.527,33.052,33.622,34.585
33.479,39.91,39.238,38.075
135.81,162.21,167.18,175.78
110.8,107.88,107.82,107.71
66.404,66.634,66.708,66.833
5.3322,2.116,1.7667,1.1908
26.928,38.373,39.387,41.096
39.741,39.595,39.68,39.822
14.752,14.82,15.368,16.277
33.781,25.727,24.118,21.491
23.661,22.41,23.383,25.033
53.943,64.177,66.391,70.181
115.68,117.86,117.96,118.12
16.295,21.49,22.051,22.993
19.057,15.104,15.04,14.938
16.621,22.575,23.991,26.407
35.762,37.165,36.931,36.537
137.59,161.59,166.76,175.73
13.54,16.534,17.125,18.106
51.609,65.551,67.262,70.167
17.139,15.362,15.216,14.974
24.732,28.269,28.427,28.685
59.482,62.853,62.582,62.117
72.94,84.986,86.955,90.304
59.395,37.039,34.452,30.283
19.502,26.064,27.389,29.53
80.76,81.352,81.389,81.45
15.504,19.149,19.429,19.892
162.97,216.48,226.3,243.6
30.086,30.481,31.164,32.317
28.631,33.741,34.034,34.523
30.608,32.011,31.774,31.379
18.518,22.318,23.438,25.261
18.58,19.703,20.556,22.006
45.169,45.472,45.992,46.849
211.02,267.64,277.53,294.84
11.903,3.1722,1.8028,2.3797
4.4561,9.3481,10.986,13.634
9.5283,1.4696,0.95088,0.86745
40.813,36.253,35.581,34.47
70.684,93.374,96.718,102.46
35.629,38.077,38.437,39.032
88.602,84.739,84.839,85.009
29.37,31.406,31.698,32.18
349.34,449.49,465.79,494.42
73.634,73.863,73.744,73.544
22.797,12.043,10.162,7.1146
0.53808,1.1923,1.4582,1.9008
55.56,53.981,53.86,53.657
86.108,83.808,83.928,84.128
40.902,43.01,42.295,41.066
2.749,2.0456,2.8953,4.2928
129.93,152.8,156.11,161.75
50.311,50.009,50.34,50.89
29.415,33.325,33.101,32.72
19.722,18.668,19.393,20.588
71.492,78.01,77.824,77.498
6.993,14.984,16.391,18.785
23.332,29.316,29.293,29.247
95.96,110.2,112.02,115.11
34.639,29.902,29.468,28.739
65.631,84.168,87.529,93.323
14.681,7.8724,8.0466,8.345
8.2105,4.4338,4.6054,4.8962
31.76,27.473,27.454,27.429
34.968,35.171,36.991,39.884
63.729,68.426,69.406,71.061
33.283,39.302,39.269,39.207
95.86,97.11,97.267,97.528
132.98,150.53,152.02,154.52
2.0519,2.0841,2.7666,3.9228
104.44,112.17,113.76,116.44
14.096,16.808,17.325,18.179
16.092,20.267,20.469,20.802
21.862,22.288,22.275,22.251
124.64,119.29,118.21,116.42
6.3898,15.92,17.658,20.452
39.561,41.281,42.086,43.448
110.49,138.03,142.94,151.43
44.095,35.92,34.869,33.14
104.72,115.46,117.43,120.77
57.439,70.236,71.56,73.794
13.532,14.716,14.49,14.109
31.731,32.099,30.878,28.868
14.936,5.8804,5.2254,4.1493
20.407,21.813,22.689,24.177
58.963,54.428,53.79,52.7
95.648,117.79,120.81,125.97
20.842,18.792,17.515,15.418
62.054,65.594,65.993,66.643
12.924,7.8993,7.501,6.8434
16.802,20.888,21.041,21.291
12.161,0.78805,2.0005,5.1524
261.96,361.16,378.27,408.74
10.047,7.1621,6.6037,5.6503
21.933,21.472,21.275,20.942
24.547,27.93,28.486,29.402
13.557,9.8977,9.34,8.3993
34.135,33.565,34.036,34.817
12.007,9.1165,9.1083,9.0984
4.4368,4.7896,4.7456,4.6704
12.93,10.62,10.986,11.597
14.109,22.688,23.495,24.852
146.64,143.66,143.39,142.94
64.038,66.668,66.03,64.966
14.701,16.131,15.668,14.895
11.81,14.465,14.853,15.495
115.21,124.16,125.4,127.48
19.662,10.292,8.2076,5.1069
71.39,76.854,78.021,79.995
12.776,17.576,18.411,19.779
87.703,94.991,96.549,99.192
56.597,66.525,67.957,70.383
4.3902,6.2411,7.3906,9.3432
29.449,30.85,32.215,34.42
17.685,24.742,26.03,28.116
4.7968,3.5633,5.2118,8.0499
17.348,7.9064,6.8855,5.2125
13.174,12.834,14.519,17.241
124.06,162.33,168.21,178.41
34.65,36.069,36.058,36.039
157.03,186.8,191.37,199.21
31.822,29.146,29.124,29.091
46.67,54.445,54.305,54.064
31.59,31.523,32.032,32.872
127.51,133.46,133.79,134.35
9.1152,16.827,18.61,21.673
82.676,109.72,113.09,118.87
4.1291,1.8509,2.9882,4.9312
24.731,17.441,16.918,16.057
73.296,64.384,64.936,65.841
38.429,43.618,45.434,48.539
2.4273,1.8039,1.6942,1.5093
14.664,17.064,16.956,16.766
48.593,50.908,51.275,51.878
15.14,15.87,15.182,14.008
61.166,77.74,81.068,86.817
116.79,111.35,111.38,111.43
66.049,66.394,66.514,66.714
12.689,10.818,9.7589,7.9444
51.395,53.305,52.94,52.318
49.319,56.569,57.278,58.469
11.162,7.9043,7.1835,5.9936
3.1904,3.716,3.9278,4.2806
10.456,0.58122,1.9537,4.6208
50.066,48.695,49.511,50.839
140.92,158.02,162.34,169.79
49.26,57.339,56.983,56.366
32.981,35.493,36.364,37.784
48.162,48.92,48.049,46.541
16.739,21.309,21.27,21.197
63.859,56.034,55.53,54.7
24.897,26.299,26.737,27.461
52.919,58.83,59.684,61.121
42.019,42.764,42.759,42.749
18.35,16.701,15.975,14.773
41.811,44.589,45.658,47.385
69.034,68.852,68.78,68.659
39.108,40.667,41.133,41.902
116.09,117.37,118.03,119.13
36.877,36.304,36.644,37.21
16.231,25.856,27.509,30.334
34.85,42.581,42.797,43.146
69.176,78.635,80.517,83.719
49.866,54.185,55.049,56.443
15.584,21.674,23.291,25.894
25.284,31.391,33.091,36.003
25.325,27.6,27.277,26.735
44.075,49.487,51.448,54.807
2.2181,1.223,1.5667,2.1397
56.674,65.22,66.736,69.308
65.612,79.535,82.25,86.907
41.35,42.179,42.177,42.173
42.866,42.639,42.433,42.089
9.8478,8.6831,8.6698,8.6484
83.147,102.58,106.48,113.2
53.597,59.156,59.87,61.023
3.7339,5.8558,6.0821,6.4566
52.061,48.422,49.223,50.531
64.091,63.812,64.223,64.899
29.811,31.932,31.424,30.556
41.161,47.23,47.749,48.619
41.619,37.133,35.848,33.735
5.6571,2.9268,4.2694,6.4552
44.863,48.579,49.385,50.746
7.8799,16.755,18.598,21.557
49.337,64.466,67.262,72.076
28.333,18.328,17.698,16.659
40.94,39.29,39.527,39.925
43.995,42.117,42.272,42.533
2.3509,3.5844,4.5058,6.0183
10.527,9.0953,8.4293,7.2931
67.517,71.214,71.132,70.991
45.438,44.661,44.886,45.261
67.791,68.389,70.239,73.403
14.029,17.163,17.421,17.846
23.854,20.641,20.776,21.006
37.286,42.473,43.302,44.651
114.38,138.26,141.92,148.2
57.78,57.83,58.098,58.548
42.345,46.163,46.668,47.496
42.568,47.651,47.707,47.797
45.352,42.599,43.417,44.802
9.8808,15.665,16.359,17.528
25.926,26.24,26.725,27.528
35.02,44.703,45.356,46.448
29.418,35.622,35.691,35.799
19.357,18.785,17.899,16.435
29.978,25.652,25.571,25.439
4.4883,6.657,7.8354,9.8394
105.79,108.87,109.77,111.29
66.144,76.99,77.667,78.798
12.983,16.396,17.608,19.582
158.67,182.7,186.6,193.27
14.104,7.1599,6.0239,4.1639
35.386,35.309,34.96,34.378
6.8472,10.651,13.001,16.744
19.141,21.806,23.336,25.806
11.272,7.8771,7.5723,7.0679
25.084,23.804,23.913,24.102
20.27,10.35,9.8457,9.0185
17.282,11.471,10.489,8.8175
12.669,14.334,14.021,13.497
7.5534,9.5303,9.5608,9.6066
48.986,57.257,58.427,60.404
27.377,28.004,28.376,29.004
144.18,155.8,156.71,158.24
2.1913,5.4971,6.43,7.9605
8.0295,5.3256,4.6742,3.5671
30.755,49.551,52.437,57.415
52.075,52.007,51.629,51
68.607,63.136,62.038,60.227
82.491,87.33,87.349,87.375
62.153,44.225,41.426,36.913
89.128,89.82,89.869,89.951
56.312,44.593,42.567,39.269
37.057,42.328,42.966,44.037
25.894,22.957,21.754,19.778
52.031,50.691,51.161,51.937
40.304,39.74,39.824,39.967
73.021,73.209,73.282,73.406
11.652,22.164,23.439,25.6
83.222,81.389,81.559,81.84
30.513,34.22,35.047,36.447
59.682,61.488,62.175,63.334
40.717,40.934,40.922,40.903
55.413,55.277,55.966,57.135
33.671,35.11,35.055,34.961
47.978,46.607,47.057,47.8
52.473,49.55,48.151,45.849
22.263,23.231,22.865,22.256
4.3498,5.845,6.2346,6.8906
70.003,64.917,64.585,64.025
17.121,22.305,22.579,23.026
33.8,46.548,49.727,55.255
13.523,9.047,8.1982,6.8006
53.813,54.895,55.374,56.162
3.57,1.6793,1.2121,0.83091
27.867,30.533,29.503,27.722
86.696,100.98,103.8,108.63
37.715,24.109,22.619,20.188
54.144,53.35,53.772,54.47
12.796,13.578,13.913,14.469
12.171,7.3427,6.2986,4.5785
137.78,136.59,136.34,135.91
85.757,98.031,99.979,103.29
16.764,16.932,17.824,19.289
30.279,27.336,26.038,23.792
40.8,38.167,37.795,37.168
78.923,86.534,87.892,90.192
23.709,14.727,14.463,14.03
7.4894,10.483,10.863,11.496
41.131,32.793,31.778,30.112
11.205,17.917,18.5,19.458
26.907,28.083,28.624,29.516
68.814,71.201,71.458,71.888
9.2147,1.9304,1.0861,1.8118
6.7443,2.0819,3.1187,4.8237
40.834,39.467,39.989,40.852
16.734,15.067,15.23,15.505
16.051,22.692,23.9,25.861
55.128,56.344,56.369,56.408
18.286,20.082,20.196,20.386
14.189,15.467,15.199,14.742
172.52,199.67,204.45,212.65
47.768,56.464,58.452,61.85
3.9821,3.924,3.9153,3.9
15.221,25.091,26.076,27.738
76.03,77.981,78.215,78.604
36.289,45.464,46.456,48.129
12.311,11.076,10.167,8.6103
48.81,47.193,47.516,48.054
10.507,9.7995,9.5855,9.2269
49.359,49.299,49.103,48.775
